Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Ship Duration,Order Year,Order Month,Order Quarter
2802,US-2016-110163,2016-11-01,2016-11-04,First Class,GA-14725,Guy Armstrong,Consumer,Salem,Oregon,97301,West,OFF-AR-10001683,Office Supplies,Art,Lumber Crayons,7.88,3,2016,11,4
2803,CA-2018-143329,2018-11-03,2018-11-08,Standard Class,DL-13330,Denise Leinenbach,Consumer,Las Cruces,New Mexico,88001,West,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,41.37,5,2018,11,4
2804,CA-2016-159380,2016-05-12,2016-05-16,Standard Class,CS-12505,Cindy Stewart,Consumer,San Francisco,California,94122,West,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962,12.84,4,2016,5,2
2805,CA-2016-159380,2016-05-12,2016-05-16,Standard Class,CS-12505,Cindy Stewart,Consumer,San Francisco,California,94122,West,OFF-PA-10004239,Office Supplies,Paper,Xerox 1953,25.68,4,2016,5,2
2806,CA-2016-122623,2016-09-07,2016-09-11,Standard Class,CC-12145,Charles Crestani,Consumer,El Paso,Texas,79907,Central,FUR-CH-10000553,Furniture,Chairs,"Metal Folding Chairs, Beige, 4/Carton",47.516,4,2016,9,3
2807,CA-2016-148635,2016-07-25,2016-07-27,Second Class,MH-18025,Michelle Huthwaite,Consumer,Seattle,Washington,98115,West,OFF-FA-10004395,Office Supplies,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,9.42,2,2016,7,3
2808,CA-2016-148635,2016-07-25,2016-07-27,Second Class,MH-18025,Michelle Huthwaite,Consumer,Seattle,Washington,98115,West,OFF-PA-10004782,Office Supplies,Paper,Xerox 228,12.96,2,2016,7,3
2809,CA-2016-148635,2016-07-25,2016-07-27,Second Class,MH-18025,Michelle Huthwaite,Consumer,Seattle,Washington,98115,West,FUR-BO-10002213,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",704.9,2,2016,7,3
2810,CA-2016-148635,2016-07-25,2016-07-27,Second Class,MH-18025,Michelle Huthwaite,Consumer,Seattle,Washington,98115,West,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,561.568,2,2016,7,3
2811,CA-2016-135685,2016-11-16,2016-11-18,Second Class,MP-18175,Mike Pelletier,Home Office,Milwaukee,Wisconsin,53209,Central,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,179.82,2,2016,11,4
2812,CA-2016-135685,2016-11-16,2016-11-18,Second Class,MP-18175,Mike Pelletier,Home Office,Milwaukee,Wisconsin,53209,Central,FUR-FU-10001185,Furniture,Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",185.58,2,2016,11,4
2813,CA-2016-135685,2016-11-16,2016-11-18,Second Class,MP-18175,Mike Pelletier,Home Office,Milwaukee,Wisconsin,53209,Central,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",214.11,2,2016,11,4
2814,CA-2016-135685,2016-11-16,2016-11-18,Second Class,MP-18175,Mike Pelletier,Home Office,Milwaukee,Wisconsin,53209,Central,TEC-AC-10004145,Technology,Accessories,Logitech diNovo Edge Keyboard,999.96,2,2016,11,4
2815,CA-2016-135685,2016-11-16,2016-11-18,Second Class,MP-18175,Mike Pelletier,Home Office,Milwaukee,Wisconsin,53209,Central,FUR-TA-10000688,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",653.55,2,2016,11,4
2816,CA-2016-104626,2016-09-01,2016-09-08,Standard Class,DR-12940,Daniel Raglin,Home Office,Franklin,Massachusetts,02038,East,OFF-BI-10001510,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,114.6,7,2016,9,3
2817,CA-2016-104626,2016-09-01,2016-09-08,Standard Class,DR-12940,Daniel Raglin,Home Office,Franklin,Massachusetts,02038,East,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",60.74,7,2016,9,3
2818,CA-2016-104626,2016-09-01,2016-09-08,Standard Class,DR-12940,Daniel Raglin,Home Office,Franklin,Massachusetts,02038,East,FUR-FU-10000308,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,124.36,7,2016,9,3
2819,CA-2016-104626,2016-09-01,2016-09-08,Standard Class,DR-12940,Daniel Raglin,Home Office,Franklin,Massachusetts,02038,East,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,1088.76,7,2016,9,3
2820,CA-2017-160500,2017-05-05,2017-05-08,First Class,DM-13015,Darrin Martin,Consumer,Encinitas,California,92024,West,OFF-BI-10003784,Office Supplies,Binders,Computer Printout Index Tabs,6.72,3,2017,5,2
2821,CA-2017-160500,2017-05-05,2017-05-08,First Class,DM-13015,Darrin Martin,Consumer,Encinitas,California,92024,West,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,298.776,3,2017,5,2
2822,CA-2017-100202,2017-12-31,2018-01-05,Standard Class,BD-11620,Brian DeCherney,Consumer,Anaheim,California,92804,West,TEC-PH-10002563,Technology,Phones,Adtran 1202752G1,302.376,5,2017,12,4
2823,CA-2018-131016,2018-09-18,2018-09-20,First Class,DC-12850,Dan Campbell,Consumer,Arlington,Texas,76017,Central,OFF-AR-10000122,Office Supplies,Art,Newell 314,8.928,2,2018,9,3
2824,CA-2018-131016,2018-09-18,2018-09-20,First Class,DC-12850,Dan Campbell,Consumer,Arlington,Texas,76017,Central,OFF-ST-10000352,Office Supplies,Storage,Acco Perma 2700 Stacking Storage Drawers,47.584,2,2018,9,3
2825,US-2015-112914,2015-09-25,2015-09-30,Standard Class,MT-18070,Michelle Tran,Home Office,Houston,Texas,77041,Central,OFF-PA-10003270,Office Supplies,Paper,Xerox 1954,33.792,5,2015,9,3
2826,US-2015-112914,2015-09-25,2015-09-30,Standard Class,MT-18070,Michelle Tran,Home Office,Houston,Texas,77041,Central,FUR-BO-10003272,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,300.5328,5,2015,9,3
2827,US-2015-112914,2015-09-25,2015-09-30,Standard Class,MT-18070,Michelle Tran,Home Office,Houston,Texas,77041,Central,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,2.724,5,2015,9,3
2828,US-2015-112914,2015-09-25,2015-09-30,Standard Class,MT-18070,Michelle Tran,Home Office,Houston,Texas,77041,Central,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,3.264,5,2015,9,3
2829,CA-2017-124149,2017-04-23,2017-04-26,First Class,MJ-17740,Max Jones,Consumer,Lancaster,Ohio,43130,East,OFF-PA-10002421,Office Supplies,Paper,Embossed Ink Jet Note Cards,108.336,3,2017,4,2
2830,CA-2017-124149,2017-04-23,2017-04-26,First Class,MJ-17740,Max Jones,Consumer,Lancaster,Ohio,43130,East,OFF-ST-10000760,Office Supplies,Storage,Eldon Fold 'N Roll Cart System,55.92,3,2017,4,2
2831,CA-2017-124149,2017-04-23,2017-04-26,First Class,MJ-17740,Max Jones,Consumer,Lancaster,Ohio,43130,East,OFF-PA-10002923,Office Supplies,Paper,Xerox 1942,78.304,3,2017,4,2
2832,CA-2015-148915,2015-11-01,2015-11-05,Standard Class,ND-18370,Natalie DeCherney,Consumer,Portland,Oregon,97206,West,OFF-ST-10001128,Office Supplies,Storage,"Carina Mini System Audio Rack, Model AR050B",443.92,4,2015,11,4
2833,CA-2015-148915,2015-11-01,2015-11-05,Standard Class,ND-18370,Natalie DeCherney,Consumer,Portland,Oregon,97206,West,TEC-PH-10000673,Technology,Phones,Plantronics Voyager Pro HD - Bluetooth Headset,155.976,4,2015,11,4
2834,CA-2018-134649,2018-01-26,2018-01-31,Second Class,CA-11965,Carol Adams,Corporate,Hoover,Alabama,35244,South,OFF-AR-10001547,Office Supplies,Art,Newell 311,15.47,5,2018,1,1
2835,CA-2018-134649,2018-01-26,2018-01-31,Second Class,CA-11965,Carol Adams,Corporate,Hoover,Alabama,35244,South,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,7.16,5,2018,1,1
2836,CA-2018-110842,2018-11-11,2018-11-16,Standard Class,GA-14725,Guy Armstrong,Consumer,Los Angeles,California,90036,West,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,10.89,5,2018,11,4
2837,CA-2018-110842,2018-11-11,2018-11-16,Standard Class,GA-14725,Guy Armstrong,Consumer,Los Angeles,California,90036,West,OFF-PA-10000520,Office Supplies,Paper,Xerox 201,19.44,5,2018,11,4
2838,CA-2018-110842,2018-11-11,2018-11-16,Standard Class,GA-14725,Guy Armstrong,Consumer,Los Angeles,California,90036,West,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,121.6,5,2018,11,4
2839,CA-2017-147368,2017-06-09,2017-06-12,First Class,TC-21295,Toby Carlisle,Consumer,Tallahassee,Florida,32303,South,TEC-MA-10002178,Technology,Machines,Cisco CP-7937G Unified IP Conference Station Phone,695.7,3,2017,6,2
2840,US-2016-104185,2016-09-03,2016-09-08,Second Class,JB-15400,Jennifer Braxton,Corporate,New York City,New York,10009,East,OFF-ST-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart,120.33,5,2016,9,3
2841,US-2015-125521,2015-03-14,2015-03-19,Standard Class,CK-12325,Christine Kargatis,Home Office,Chesapeake,Virginia,23320,South,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,1139.92,5,2015,3,1
2842,US-2018-135062,2018-08-31,2018-09-04,Second Class,RL-19615,Rob Lucas,Consumer,Fayetteville,North Carolina,28314,South,OFF-PA-10000100,Office Supplies,Paper,Xerox 1945,229.544,4,2018,8,3
2843,CA-2018-135650,2018-03-23,2018-03-27,Standard Class,AC-10660,Anna Chung,Consumer,Huntsville,Texas,77340,Central,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,143.728,4,2018,3,1
2844,CA-2018-112865,2018-05-18,2018-05-22,Standard Class,BH-11710,Brosina Hoffman,Consumer,Philadelphia,Pennsylvania,19140,East,TEC-AC-10000387,Technology,Accessories,KeyTronic KT800P2 - Keyboard - Black,36.048,4,2018,5,2
2845,US-2017-162852,2017-12-27,2017-12-31,Standard Class,BG-11695,Brooke Gillingham,Corporate,Woodstock,Illinois,60098,Central,FUR-CH-10004853,Furniture,Chairs,"Global Manager's Adjustable Task Chair, Storm",845.488,4,2017,12,4
2846,CA-2018-138163,2018-11-17,2018-11-20,First Class,XP-21865,Xylona Preis,Consumer,Everett,Massachusetts,02149,East,OFF-AR-10001958,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,50.94,3,2018,11,4
2847,CA-2018-152093,2018-09-10,2018-09-15,Standard Class,SN-20560,Skye Norling,Home Office,Chicago,Illinois,60653,Central,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,762.594,5,2018,9,3
2848,CA-2018-157854,2018-04-08,2018-04-15,Standard Class,DM-13345,Denise Monton,Corporate,Roswell,Georgia,30076,South,FUR-FU-10003832,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",56.28,7,2018,4,2
2849,CA-2018-157854,2018-04-08,2018-04-15,Standard Class,DM-13345,Denise Monton,Corporate,Roswell,Georgia,30076,South,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,2690.97,7,2018,4,2
2850,CA-2017-123617,2017-11-28,2017-12-03,Standard Class,AJ-10780,Anthony Jacobs,Corporate,Palm Coast,Florida,32137,South,OFF-BI-10002976,Office Supplies,Binders,ACCOHIDE Binder by Acco,7.434,5,2017,11,4
2851,US-2017-128293,2017-06-02,2017-06-05,First Class,KC-16255,Karen Carlisle,Corporate,Philadelphia,Pennsylvania,19120,East,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,64.784,3,2017,6,2
2852,CA-2018-107342,2018-12-17,2018-12-22,Standard Class,VF-21715,Vicky Freymann,Home Office,Columbus,Indiana,47201,Central,OFF-PA-10001745,Office Supplies,Paper,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",28.16,5,2018,12,4
2853,CA-2017-136371,2017-03-19,2017-03-21,Second Class,SV-20935,Susan Vittorini,Consumer,Oceanside,New York,11572,East,FUR-FU-10000409,Furniture,Furnishings,"GE 4 Foot Flourescent Tube, 40 Watt",14.98,2,2017,3,1
2854,CA-2017-136371,2017-03-19,2017-03-21,Second Class,SV-20935,Susan Vittorini,Consumer,Oceanside,New York,11572,East,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",20.32,2,2017,3,1
2855,CA-2018-137344,2018-08-20,2018-08-20,Same Day,EM-13810,Eleni McCrary,Corporate,Franklin,Massachusetts,02038,East,OFF-ST-10000344,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",40.29,0,2018,8,3
2856,CA-2018-169810,2018-07-25,2018-07-31,Standard Class,RB-19360,Raymond Buch,Consumer,Sioux Falls,South Dakota,57103,Central,OFF-LA-10003663,Office Supplies,Labels,Avery 498,20.23,6,2018,7,3
2857,CA-2017-128594,2017-08-26,2017-08-29,First Class,DJ-13510,Don Jones,Corporate,San Diego,California,92037,West,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,1603.136,3,2017,8,3
2858,CA-2017-154690,2017-08-15,2017-08-17,Second Class,CC-12370,Christopher Conant,Consumer,Fayetteville,North Carolina,28314,South,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools,225.296,2,2017,8,3
2859,CA-2018-138975,2018-05-19,2018-05-23,Standard Class,SC-20380,Shahid Collister,Consumer,Atlanta,Georgia,30318,South,TEC-AC-10003441,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,67.8,4,2018,5,2
2860,CA-2018-138975,2018-05-19,2018-05-23,Standard Class,SC-20380,Shahid Collister,Consumer,Atlanta,Georgia,30318,South,TEC-PH-10004389,Technology,Phones,Nokia Lumia 925,377.97,4,2018,5,2
2861,CA-2018-138975,2018-05-19,2018-05-23,Standard Class,SC-20380,Shahid Collister,Consumer,Atlanta,Georgia,30318,South,FUR-BO-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,1628.82,4,2018,5,2
2862,CA-2018-138975,2018-05-19,2018-05-23,Standard Class,SC-20380,Shahid Collister,Consumer,Atlanta,Georgia,30318,South,OFF-PA-10000100,Office Supplies,Paper,Xerox 1945,286.93,4,2018,5,2
2863,CA-2018-106537,2018-08-12,2018-08-17,Standard Class,RH-19495,Rick Hansen,Consumer,Orlando,Florida,32839,South,OFF-PA-10000223,Office Supplies,Paper,Xerox 2000,20.736,5,2018,8,3
2864,US-2018-103828,2018-08-13,2018-08-13,Same Day,JK-15370,Jay Kimmel,Consumer,San Francisco,California,94122,West,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,31.44,0,2018,8,3
2865,US-2018-103828,2018-08-13,2018-08-13,Same Day,JK-15370,Jay Kimmel,Consumer,San Francisco,California,94122,West,OFF-AP-10004249,Office Supplies,Appliances,Staple holder,83.79,0,2018,8,3
2866,US-2018-103828,2018-08-13,2018-08-13,Same Day,JK-15370,Jay Kimmel,Consumer,San Francisco,California,94122,West,OFF-AR-10000588,Office Supplies,Art,Newell 345,59.52,0,2018,8,3
2867,US-2018-103828,2018-08-13,2018-08-13,Same Day,JK-15370,Jay Kimmel,Consumer,San Francisco,California,94122,West,OFF-SU-10000946,Office Supplies,Supplies,Staple remover,31.92,0,2018,8,3
2868,CA-2017-115588,2017-11-10,2017-11-12,Second Class,AF-10885,Art Foster,Consumer,Toledo,Ohio,43615,East,OFF-SU-10001225,Office Supplies,Supplies,Staple remover,14.72,2,2017,11,4
2869,CA-2017-115588,2017-11-10,2017-11-12,Second Class,AF-10885,Art Foster,Consumer,Toledo,Ohio,43615,East,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,38.976,2,2017,11,4
2870,CA-2018-143861,2018-06-12,2018-06-19,Standard Class,LC-16885,Lena Creighton,Consumer,Saint Petersburg,Florida,33710,South,FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps,17.088,7,2018,6,2
2871,CA-2015-148040,2015-03-22,2015-03-26,Standard Class,BF-11275,Beth Fritzler,Corporate,Tucson,Arizona,85705,West,OFF-PA-10002581,Office Supplies,Paper,Xerox 1951,74.352,4,2015,3,1
2872,CA-2015-148040,2015-03-22,2015-03-26,Standard Class,BF-11275,Beth Fritzler,Corporate,Tucson,Arizona,85705,West,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,314.352,4,2015,3,1
2873,CA-2018-135167,2018-06-15,2018-06-20,Standard Class,SC-20800,Stuart Calhoun,Consumer,Los Angeles,California,90036,West,OFF-AR-10002399,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",4.26,5,2018,6,2
2874,CA-2018-137022,2018-11-16,2018-11-22,Standard Class,SW-20275,Scott Williamson,Consumer,San Diego,California,92105,West,OFF-ST-10001963,Office Supplies,Storage,Tennsco Regal Shelving Units,811.28,6,2018,11,4
2875,US-2018-102638,2018-12-29,2018-12-31,First Class,MC-17845,Michael Chen,Consumer,New York City,New York,10035,East,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,6.03,2,2018,12,4
2876,US-2017-167339,2017-01-21,2017-01-23,Second Class,TD-20995,Tamara Dahlen,Consumer,San Diego,California,92037,West,FUR-CH-10004289,Furniture,Chairs,Global Super Steno Chair,153.568,2,2017,1,1
2877,US-2017-167339,2017-01-21,2017-01-23,Second Class,TD-20995,Tamara Dahlen,Consumer,San Diego,California,92037,West,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,1013.488,2,2017,1,1
2878,CA-2017-152072,2017-01-15,2017-01-19,Standard Class,Dp-13240,Dean percer,Home Office,Westfield,New Jersey,07090,East,OFF-EN-10003040,Office Supplies,Envelopes,Quality Park Security Envelopes,52.34,4,2017,1,1
2879,CA-2017-152072,2017-01-15,2017-01-19,Standard Class,Dp-13240,Dean percer,Home Office,Westfield,New Jersey,07090,East,OFF-AR-10001573,Office Supplies,Art,American Pencil,4.66,4,2017,1,1
2880,CA-2017-152072,2017-01-15,2017-01-19,Standard Class,Dp-13240,Dean percer,Home Office,Westfield,New Jersey,07090,East,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,254.97,4,2017,1,1
2881,CA-2017-102932,2017-09-19,2017-09-23,Second Class,SD-20485,Shirley Daniels,Home Office,Orange,New Jersey,07050,East,OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,25.44,4,2017,9,3
2882,CA-2017-102932,2017-09-19,2017-09-23,Second Class,SD-20485,Shirley Daniels,Home Office,Orange,New Jersey,07050,East,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,27.93,4,2017,9,3
2883,CA-2015-165540,2015-02-21,2015-02-25,Standard Class,TM-21010,Tamara Manning,Consumer,Woodstock,Illinois,60098,Central,OFF-BI-10004094,Office Supplies,Binders,GBC Standard Plastic Binding Systems Combs,8.85,4,2015,2,1
2884,CA-2017-130799,2017-11-11,2017-11-16,Second Class,BK-11260,Berenike Kampe,Consumer,San Francisco,California,94110,West,FUR-FU-10001852,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",6.96,5,2017,11,4
2885,CA-2017-164483,2017-01-30,2017-02-03,Standard Class,JF-15490,Jeremy Farry,Consumer,San Francisco,California,94122,West,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,17.456,4,2017,1,1
2886,US-2017-159856,2017-10-18,2017-10-22,Standard Class,EP-13915,Emily Phan,Consumer,Tempe,Arizona,85281,West,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,307.92,4,2017,10,4
2887,CA-2018-102099,2018-12-18,2018-12-19,First Class,EP-13915,Emily Phan,Consumer,Los Angeles,California,90008,West,OFF-AR-10003811,Office Supplies,Art,Newell 327,6.63,1,2018,12,4
2888,CA-2018-102099,2018-12-18,2018-12-19,First Class,EP-13915,Emily Phan,Consumer,Los Angeles,California,90008,West,OFF-PA-10003172,Office Supplies,Paper,Xerox 1996,12.96,1,2018,12,4
2889,CA-2018-102099,2018-12-18,2018-12-19,First Class,EP-13915,Emily Phan,Consumer,Los Angeles,California,90008,West,OFF-PA-10000289,Office Supplies,Paper,Xerox 213,32.4,1,2018,12,4
2890,CA-2018-164049,2018-11-02,2018-11-06,Standard Class,KH-16630,Ken Heidel,Corporate,Seattle,Washington,98105,West,OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",23.85,4,2018,11,4
2891,CA-2015-142727,2015-04-29,2015-05-01,Second Class,HG-14845,Harry Greene,Consumer,Lake Charles,Louisiana,70601,South,FUR-CH-10002304,Furniture,Chairs,"Global Stack Chair without Arms, Black",51.96,2,2015,4,2
2892,CA-2015-142727,2015-04-29,2015-05-01,Second Class,HG-14845,Harry Greene,Consumer,Lake Charles,Louisiana,70601,South,OFF-BI-10000136,Office Supplies,Binders,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,17.94,2,2015,4,2
2893,CA-2018-139913,2018-10-23,2018-10-29,Standard Class,JC-16105,Julie Creighton,Corporate,Rochester,New York,14609,East,OFF-PA-10003739,Office Supplies,Paper,Xerox 1969,11.56,6,2018,10,4
2894,CA-2018-139913,2018-10-23,2018-10-29,Standard Class,JC-16105,Julie Creighton,Corporate,Rochester,New York,14609,East,OFF-PA-10002479,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),26.4,6,2018,10,4
2895,CA-2018-139913,2018-10-23,2018-10-29,Standard Class,JC-16105,Julie Creighton,Corporate,Rochester,New York,14609,East,FUR-FU-10000771,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Smoke",69.08,6,2018,10,4
2896,CA-2018-139913,2018-10-23,2018-10-29,Standard Class,JC-16105,Julie Creighton,Corporate,Rochester,New York,14609,East,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,35.88,6,2018,10,4
2897,CA-2015-169033,2015-03-30,2015-04-03,Standard Class,KM-16720,Kunst Miller,Consumer,Long Beach,New York,11561,East,OFF-AR-10001915,Office Supplies,Art,Peel-Off China Markers,49.65,4,2015,3,1
2898,US-2017-164630,2017-01-04,2017-01-09,Standard Class,EB-13975,Erica Bern,Corporate,Charlotte,North Carolina,28205,South,TEC-CO-10000971,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,959.968,5,2017,1,1
